dt,city_name,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,rain_1h,clouds_all,weather_description,date,hour,normal,economic_schedule,self-consumption,injection,rain,sealevel_pressure,surface_pressure,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,terrestrial_radiation,shortwave_radiation_instant,direct_radiation_instant,diffuse_radiation_instant,direct_normal_irradiance_instant,terrestrial_radiation_instant,sunshine_duration
1636912800,local,13.0,12.52,10.72,16.21,1019,,,83,1.85,,0,sky is clear,2021-11-14,18,1.603,0.0,0.0,None,0.0,1019.6,996.6,1.0,0.0,1.0,0.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0
1636916400,local,15.08,14.45,12.57,15.15,1020,,,69,1.76,,0,sky is clear,2021-11-14,19,1.238,0.0,0.0,None,0.0,1019.9,996.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1636920000,local,13.79,13.18,9.72,14.04,1020,,,75,1.99,,0,sky is clear,2021-11-14,20,0.825,0.0,0.0,None,0.0,1020.2,996.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1636923600,local,13.94,13.32,10.9,14.04,1020,,,74,1.94,,0,sky is clear,2021-11-14,21,0.549,0.0,0.0,None,0.0,1020.5,996.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1636927200,local,13.67,13.0,8.72,14.04,1021,,,73,2.32,,0,sky is clear,2021-11-14,22,0.0,0.665,0.0,None,0.0,1021.0,997.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1636930800,local,12.66,11.97,8.72,12.93,1021,,,76,2.35,,0,sky is clear,2021-11-14,23,0.0,0.491,0.0,None,0.0,1021.2,997.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1636934400,local,8.03,6.76,7.72,10.57,1020,,,88,2.16,,0,sky is clear,2021-11-15,0,0.0,0.398,0.0,None,0.0,1020.9,997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1636938000,local,7.08,5.66,6.72,10.01,1021,,,88,2.14,,0,sky is clear,2021-11-15,1,0.0,0.249,0.0,None,0.0,1020.6,996.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1636941600,local,5.17,3.37,4.72,9.23,1020,,,87,2.2,,0,sky is clear,2021-11-15,2,0.0,0.279,0.0,None,0.0,1020.4,996.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1636945200,local,7.78,6.41,5.72,9.23,1020,,,86,2.23,,0,sky is clear,2021-11-15,3,0.0,0.3,0.0,None,0.0,1020.4,996.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1636948800,local,7.51,6.12,4.72,9.23,1020,,,88,2.19,,0,sky is clear,2021-11-15,4,0.0,0.239,0.0,None,0.0,1020.4,996.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1636952400,local,10.42,9.21,4.72,10.7,1020,,,65,2.26,,0,sky is clear,2021-11-15,5,0.0,0.25,0.0,None,0.0,1020.4,996.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1636956000,local,7.06,5.4,6.45,9.23,1020,,,89,2.43,,2,sky is clear,2021-11-15,6,0.0,0.294,0.0,None,0.0,1020.8,996.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1636959600,local,5.94,3.94,5.72,8.68,1020,,,89,2.59,,2,sky is clear,2021-11-15,7,0.0,1.685,0.016,None,0.0,1021.3,997.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1636963200,local,7.01,4.91,6.72,8.12,1021,,,88,3.02,,2,sky is clear,2021-11-15,8,0.449,0.0,0.343,Medium,0.0,1022.1,998.3,14.0,7.0,7.0,84.6,55.5,32.7,16.4,16.4,176.3,129.8,88.06
1636966800,local,13.21,12.28,8.72,13.48,1022,,,65,3.23,,0,sky is clear,2021-11-15,9,0.0,0.0,0.259,High,0.0,1022.5,999.0,135.0,93.0,42.0,538.9,241.3,194.1,133.7,60.4,538.9,346.9,3600.0
1636970400,local,14.46,13.66,10.9,14.59,1022,,,65,2.93,,0,sky is clear,2021-11-15,10,0.0,0.0,0.261,High,0.0,1022.7,999.5,285.0,225.0,60.0,718.9,437.6,338.8,267.5,71.3,718.9,520.2,3600.0
1636974000,local,15.58,14.79,12.57,15.7,1022,,,61,2.63,,0,sky is clear,2021-11-15,11,0.0,0.0,0.25,Very High,0.0,1022.6,999.5,404.0,336.0,68.0,804.5,584.0,441.3,367.0,74.3,804.5,637.9,3600.0
1636977600,local,16.8,16.05,15.57,17.32,1021,,,58,2.19,,0,sky is clear,2021-11-15,12,0.0,0.0,0.252,Very High,0.0,1022.0,999.0,476.0,404.0,72.0,842.7,670.4,491.3,417.0,74.3,842.7,692.0,3600.0
1636981200,local,16.86,16.12,16.68,17.88,1021,,,58,1.93,,0,sky is clear,2021-11-15,13,0.0,0.0,0.262,High,0.0,1021.4,998.5,492.0,418.0,74.0,846.1,690.9,483.3,410.6,72.7,846.1,678.7,3600.0
1636984800,local,16.87,16.1,15.9,17.72,1021,,,57,1.96,,0,sky is clear,2021-11-15,14,0.0,0.0,0.256,High,0.0,1020.8,997.9,452.0,380.0,72.0,825.0,644.1,420.3,353.4,67.0,825.0,599.0,3600.0
1636988400,local,16.82,16.02,16.72,17.33,1020,,,56,2.2,,3,sky is clear,2021-11-15,15,0.007,0.0,0.25,Medium,0.0,1020.6,997.8,360.0,294.0,66.0,770.9,533.3,309.4,252.7,56.7,770.9,458.3,3600.0
1636992000,local,16.8,16.0,15.9,17.33,1020,,,56,1.34,,18,few clouds,2021-11-15,16,0.173,0.0,0.073,None,0.0,1020.3,997.4,221.0,162.0,59.0,619.0,366.0,160.8,117.8,42.9,619.0,266.2,3600.0
1636995600,local,16.18,15.45,14.72,16.26,1020,,,61,2.06,,25,scattered clouds,2021-11-15,17,0.236,0.0,0.0,None,0.0,1020.4,997.2,73.0,41.0,32.0,309.4,153.5,17.0,9.6,7.5,109.7,35.8,2616.98
1636999200,local,15.07,14.25,13.12,15.67,1020,,,62,2.05,,64,broken clouds,2021-11-15,18,0.249,0.0,0.0,None,0.0,1020.9,997.7,1.0,0.0,1.0,0.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0
1637002800,local,14.42,13.61,11.72,14.59,1021,,,65,2.24,,95,overcast clouds,2021-11-15,19,0.874,0.0,0.0,None,0.0,1021.4,998.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637006400,local,13.87,13.06,10.72,14.55,1021,,,67,2.39,,98,overcast clouds,2021-11-15,20,0.739,0.0,0.0,None,0.0,1021.6,998.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637010000,local,13.3,12.51,9.72,14.0,1021,,,70,2.18,,99,overcast clouds,2021-11-15,21,0.49,0.0,0.0,None,0.0,1021.4,998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637013600,local,13.31,12.55,10.34,13.48,1021,,,71,2.24,,96,overcast clouds,2021-11-15,22,0.0,0.369,0.0,None,0.0,1021.3,997.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637017200,local,13.25,12.46,9.72,13.48,1021,,,70,2.08,,97,overcast clouds,2021-11-15,23,0.0,0.369,0.0,None,0.0,1021.6,998.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637020800,local,13.25,12.41,9.72,13.48,1021,,,68,2.21,,97,overcast clouds,2021-11-16,0,0.0,0.304,0.0,None,0.0,1021.5,998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637024400,local,12.79,11.9,10.34,12.93,1021,,,68,2.43,,100,overcast clouds,2021-11-16,1,0.0,0.281,0.0,None,0.0,1021.4,997.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637028000,local,11.68,10.76,8.72,12.23,1021,,,71,2.49,,92,overcast clouds,2021-11-16,2,0.0,0.255,0.0,None,0.0,1021.4,997.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637031600,local,12.15,11.25,8.72,12.37,1021,,,70,2.48,,86,overcast clouds,2021-11-16,3,0.0,0.266,0.0,None,0.0,1021.3,997.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637035200,local,11.78,10.89,10.34,11.82,1021,,,72,2.45,,35,scattered clouds,2021-11-16,4,0.0,0.29,0.0,None,0.0,1021.0,997.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637038800,local,11.7,10.83,9.54,11.82,1021,,,73,2.46,,67,broken clouds,2021-11-16,5,0.0,0.278,0.0,None,0.0,1021.2,997.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637042400,local,11.18,10.31,9.54,11.26,1021,,,75,2.48,,66,broken clouds,2021-11-16,6,0.0,0.298,0.0,None,0.0,1021.5,997.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637046000,local,10.09,9.43,6.45,10.72,1021,,,87,2.42,,27,scattered clouds,2021-11-16,7,0.0,0.998,0.016,None,0.0,1021.9,998.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637049600,local,11.22,10.33,9.45,11.26,1022,,,74,2.49,,3,sky is clear,2021-11-16,8,0.264,0.0,0.375,Low,0.0,1022.1,998.4,13.0,6.0,7.0,74.2,52.9,30.6,14.1,16.5,158.7,124.6,41.48
1637053200,local,12.35,11.49,11.68,12.37,1022,,,71,2.6,,1,sky is clear,2021-11-16,9,0.365,0.0,0.381,High,0.0,1022.5,999.0,130.0,89.0,41.0,527.3,236.1,188.1,128.8,59.3,527.3,341.6,3600.0
1637056800,local,13.49,12.7,13.34,14.0,1022,,,69,1.78,,0,sky is clear,2021-11-16,10,0.0,0.0,0.226,High,0.0,1022.6,999.3,280.0,221.0,59.0,715.1,432.3,333.5,263.2,70.3,715.1,514.9,3600.0
1637060400,local,14.6,13.84,13.9,15.11,1022,,,66,1.7,,2,sky is clear,2021-11-16,11,0.0,0.0,0.303,High,0.0,1022.4,999.3,399.0,332.0,67.0,802.6,578.7,436.2,363.0,73.2,802.6,632.6,3600.0
1637064000,local,15.2,14.42,15.01,16.72,1021,,,63,1.85,,1,sky is clear,2021-11-16,12,0.0,0.0,0.208,Very High,0.0,1021.5,998.5,471.0,398.0,73.0,837.1,665.2,486.4,411.0,75.4,837.1,686.8,3600.0
1637067600,local,15.73,14.93,15.57,16.72,1021,,,60,1.78,,0,sky is clear,2021-11-16,13,0.0,0.0,0.208,High,0.0,1020.8,997.8,488.0,413.0,75.0,842.4,685.9,479.4,405.7,73.7,842.4,673.8,3600.0
1637071200,local,15.75,14.87,14.79,16.72,1020,,,57,1.53,,10,sky is clear,2021-11-16,14,0.0,0.0,0.21,High,0.0,1020.3,997.4,444.0,368.0,76.0,805.2,639.4,412.8,342.1,70.7,805.2,594.4,3600.0
1637074800,local,15.71,14.77,14.79,16.68,1020,,,55,1.39,,80,broken clouds,2021-11-16,15,0.0,0.0,0.207,Medium,0.0,1020.0,997.1,347.0,265.0,82.0,701.0,528.9,297.9,227.5,70.4,701.0,454.0,3600.0
1637078400,local,15.66,14.77,14.72,16.68,1020,,,57,1.31,,98,overcast clouds,2021-11-16,16,0.138,0.0,0.066,None,0.0,1020.0,997.0,212.0,142.0,70.0,549.0,361.9,153.7,102.9,50.7,549.0,262.3,3600.0
1637082000,local,15.09,14.22,13.68,15.66,1020,,,60,1.83,,89,overcast clouds,2021-11-16,17,0.193,0.0,0.0,None,0.0,1020.3,997.1,65.0,26.0,39.0,198.5,149.7,14.0,5.6,8.4,64.1,32.2,2560.21
1637085600,local,13.96,13.16,11.72,15.1,1020,,,67,2.08,,27,scattered clouds,2021-11-16,18,0.438,0.0,0.0,None,0.0,1020.7,997.3,1.0,0.0,1.0,0.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0
1637089200,local,13.33,12.49,10.72,13.48,1020,,,68,2.27,,20,few clouds,2021-11-16,19,1.74,0.0,0.0,None,0.0,1021.0,997.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637092800,local,12.81,12.0,10.34,12.93,1021,,,71,2.29,,14,few clouds,2021-11-16,20,0.772,0.0,0.0,None,0.0,1021.1,997.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637096400,local,12.35,11.52,10.9,12.37,1021,,,72,2.24,,27,scattered clouds,2021-11-16,21,0.409,0.0,0.0,None,0.0,1021.6,998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637100000,local,12.33,11.45,11.21,12.37,1021,,,70,2.07,,82,broken clouds,2021-11-16,22,0.0,0.558,0.0,None,0.0,1022.0,998.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637103600,local,11.74,10.88,10.34,12.33,1021,,,73,1.98,,86,overcast clouds,2021-11-16,23,0.0,0.261,0.0,None,0.0,1022.1,998.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637107200,local,12.15,11.27,8.72,12.37,1021,,,71,2.02,,87,overcast clouds,2021-11-17,0,0.0,0.255,0.0,None,0.0,1022.1,998.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637110800,local,10.2,9.52,9.23,11.68,1022,,,86,2.4,,88,overcast clouds,2021-11-17,1,0.0,0.323,0.0,None,0.0,1022.3,998.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637114400,local,11.61,10.63,7.72,11.82,1022,,,69,2.62,,80,broken clouds,2021-11-17,2,0.0,0.241,0.0,None,0.0,1022.3,998.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637118000,local,11.73,10.73,9.23,11.82,1021,,,68,2.64,,64,broken clouds,2021-11-17,3,0.0,0.315,0.0,None,0.0,1022.2,998.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637121600,local,11.13,10.1,8.68,11.26,1022,,,69,2.44,,61,broken clouds,2021-11-17,4,0.0,0.282,0.0,None,0.0,1022.2,998.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637125200,local,11.71,10.71,8.68,11.82,1022,,,68,2.28,,52,broken clouds,2021-11-17,5,0.0,0.27,0.0,None,0.0,1022.2,998.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637128800,local,11.51,10.49,8.12,11.82,1022,,,68,2.25,,36,scattered clouds,2021-11-17,6,0.0,0.274,0.0,None,0.0,1022.8,999.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637132400,local,9.11,7.98,7.57,10.01,1022,,,87,2.22,,44,scattered clouds,2021-11-17,7,0.0,1.717,0.005,None,0.0,1023.4,999.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637136000,local,10.05,9.33,7.01,10.72,1023,,,85,2.39,,41,scattered clouds,2021-11-17,8,0.708,0.0,0.247,Medium,0.0,1023.8,1000.0,12.0,5.0,7.0,63.3,50.3,28.5,11.9,16.6,136.4,119.5,7.41
1637139600,local,12.77,11.72,8.68,12.93,1024,,,62,2.58,,20,few clouds,2021-11-17,9,0.0,0.0,0.28,High,0.0,1024.3,1000.7,126.0,85.0,41.0,515.1,230.9,183.6,123.8,59.7,515.1,336.4,3600.0
1637143200,local,13.95,12.94,11.45,14.04,1024,,,59,1.98,,0,sky is clear,2021-11-17,10,0.173,0.0,0.607,Medium,0.0,1024.5,1001.1,275.0,217.0,58.0,711.1,427.1,328.2,258.9,69.2,711.1,509.6,3600.0
1637146800,local,14.6,13.63,13.9,15.1,1024,,,58,1.81,,0,sky is clear,2021-11-17,11,0.382,0.0,0.676,High,0.0,1024.6,1001.4,395.0,327.0,68.0,798.0,573.5,432.2,357.8,74.4,798.0,627.5,3600.0
1637150400,local,15.71,14.77,15.57,16.22,1024,,,55,1.66,,0,sky is clear,2021-11-17,12,0.0,0.0,0.27,Very High,0.0,1023.8,1000.7,467.0,395.0,72.0,837.5,660.1,482.4,408.0,74.4,837.5,681.8,3600.0
1637154000,local,16.35,15.4,15.34,17.72,1023,,,52,1.85,,0,sky is clear,2021-11-17,13,0.0,0.0,0.257,High,0.0,1023.2,1000.2,486.0,414.0,72.0,850.9,681.0,477.5,406.7,70.7,850.9,669.0,3600.0
1637157600,local,16.84,15.89,16.77,17.72,1023,,,50,2.4,,0,sky is clear,2021-11-17,14,0.0,0.0,0.247,High,0.0,1022.7,999.8,447.0,377.0,70.0,831.3,634.7,415.4,350.4,65.1,831.3,589.9,3600.0
1637161200,local,16.82,15.89,16.72,17.79,1022,,,51,2.4,,0,sky is clear,2021-11-17,15,0.0,0.0,0.247,Medium,0.0,1022.4,999.5,355.0,290.0,65.0,773.8,524.6,304.5,248.7,55.7,773.8,449.9,3600.0
1637164800,local,16.81,15.9,15.34,17.79,1022,,,52,1.37,,0,sky is clear,2021-11-17,16,0.219,0.0,0.039,None,0.0,1022.4,999.4,220.0,167.0,53.0,653.1,357.9,158.9,120.6,38.3,653.1,258.5,3600.0
1637168400,local,16.17,15.28,14.72,16.26,1022,,,55,2.21,,0,sky is clear,2021-11-17,17,0.278,0.0,0.0,None,0.0,1022.4,999.1,72.0,45.0,27.0,347.3,146.1,14.2,8.8,5.3,101.5,28.7,2505.45
1637172000,local,13.89,13.08,12.57,15.67,1023,,,67,2.47,,0,sky is clear,2021-11-17,18,0.39,0.0,0.0,None,0.0,1022.9,999.5,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0
1637175600,local,12.16,11.47,10.72,14.0,1023,,,78,2.55,,1,sky is clear,2021-11-17,19,0.326,0.0,0.0,None,0.0,1023.3,999.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637179200,local,11.82,11.15,10.72,13.34,1023,,,80,2.32,,30,scattered clouds,2021-11-17,20,0.346,0.0,0.0,None,0.0,1023.9,1000.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637182800,local,11.2,10.54,9.72,13.44,1024,,,83,2.13,,16,few clouds,2021-11-17,21,0.423,0.0,0.0,None,0.0,1024.5,1000.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637186400,local,12.35,11.34,11.72,13.44,1024,,,65,2.25,,0,sky is clear,2021-11-17,22,0.0,1.079,0.0,None,0.0,1025.0,1001.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637190000,local,12.35,11.29,11.72,12.37,1025,,,63,2.44,,0,sky is clear,2021-11-17,23,0.0,0.389,0.0,None,0.0,1025.4,1001.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637193600,local,11.81,10.74,11.12,12.33,1025,,,65,2.76,,32,scattered clouds,2021-11-18,0,0.0,0.341,0.0,None,0.0,1025.0,1001.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637197200,local,11.26,10.16,10.66,11.72,1025,,,66,3.05,,13,few clouds,2021-11-18,1,0.0,0.316,0.0,None,0.0,1025.2,1001.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637200800,local,11.24,10.12,10.66,11.26,1025,,,65,3.36,,0,sky is clear,2021-11-18,2,0.0,0.257,0.0,None,0.0,1025.0,1001.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637204400,local,10.7,9.52,10.57,10.72,1025,,,65,3.76,,0,sky is clear,2021-11-18,3,0.0,0.304,0.0,None,0.0,1025.1,1001.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637208000,local,9.92,8.03,6.45,10.57,1024,,,72,3.72,,0,sky is clear,2021-11-18,4,0.0,0.308,0.0,None,0.0,1024.9,1001.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637211600,local,10.49,9.45,7.01,10.72,1024,,,71,3.51,,0,sky is clear,2021-11-18,5,0.0,0.29,0.0,None,0.0,1024.8,1000.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637215200,local,9.38,7.58,6.45,11.12,1024,,,71,3.32,,0,sky is clear,2021-11-18,6,0.0,1.905,0.0,None,0.0,1024.7,1000.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637218800,local,8.44,6.56,5.34,11.12,1024,,,73,3.12,,4,sky is clear,2021-11-18,7,0.0,2.151,0.002,None,0.0,1025.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637222400,local,8.58,6.71,5.34,11.22,1025,,,74,3.15,,8,sky is clear,2021-11-18,8,0.072,0.0,0.284,Medium,0.0,1025.3,1001.4,11.0,5.0,6.0,64.8,47.7,26.4,12.0,14.4,137.7,114.5,7.74
1637226000,local,11.78,10.66,10.66,12.33,1025,,,63,3.77,,12,few clouds,2021-11-18,9,0.0,0.0,0.272,High,0.0,1025.8,1002.1,126.0,87.0,39.0,539.4,225.8,184.8,127.6,57.2,539.4,331.2,3600.0
1637229600,local,12.95,11.84,11.68,13.72,1025,,,59,3.86,,0,sky is clear,2021-11-18,10,0.0,0.0,0.278,High,0.0,1025.4,1002.0,275.0,215.0,60.0,713.4,421.9,328.8,257.1,71.7,713.4,504.5,3600.0
1637233200,local,13.47,12.39,12.79,13.48,1025,,,58,5.05,,0,sky is clear,2021-11-18,11,0.0,0.0,0.255,Very High,0.0,1025.3,1002.0,395.0,325.0,70.0,800.6,568.3,432.6,355.9,76.7,800.6,622.4,3600.0
1637236800,local,14.57,13.54,13.9,14.72,1024,,,56,5.36,,0,sky is clear,2021-11-18,12,0.035,0.0,0.659,High,0.0,1024.9,1001.7,470.0,398.0,72.0,850.7,655.1,485.7,411.3,74.4,850.7,676.9,3600.0
1637240400,local,15.15,14.13,15.01,15.34,1024,,,54,5.17,,0,sky is clear,2021-11-18,13,0.0,0.0,0.249,High,0.0,1023.9,1000.8,490.0,418.0,72.0,865.6,676.2,481.4,410.7,70.7,865.6,664.4,3600.0
1637244000,local,15.16,14.14,15.1,15.9,1023,,,54,4.84,,0,sky is clear,2021-11-18,14,0.0,0.0,0.355,High,0.0,1023.3,1000.2,450.0,380.0,70.0,844.2,630.2,418.1,353.1,65.0,844.2,585.6,3600.0
1637247600,local,15.73,14.74,15.1,16.72,1023,,,53,4.19,,0,sky is clear,2021-11-18,15,0.0,0.0,0.254,Medium,0.0,1022.8,999.8,357.0,293.0,64.0,788.4,520.4,305.9,251.1,54.8,788.4,445.9,3600.0
1637251200,local,15.73,14.72,15.1,16.72,1023,,,52,2.73,,0,sky is clear,2021-11-18,16,0.221,0.0,0.036,None,0.0,1022.9,999.8,222.0,169.0,53.0,668.4,354.1,159.8,121.6,38.1,668.4,254.8,3600.0
1637254800,local,14.59,13.59,14.23,15.11,1023,,,57,2.19,,0,sky is clear,2021-11-18,17,0.256,0.0,0.0,None,0.0,1023.3,1000.0,72.0,45.0,27.0,351.0,142.6,12.8,8.0,4.8,92.0,25.4,2452.8
1637258400,local,13.41,12.35,12.72,14.55,1023,,,59,2.33,,0,sky is clear,2021-11-18,18,0.535,0.0,0.0,None,0.0,1023.7,1000.2,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0
1637262000,local,13.2,12.19,11.45,14.55,1023,,,62,2.57,,0,sky is clear,2021-11-18,19,0.952,0.0,0.0,None,0.0,1023.8,1000.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637265600,local,11.11,9.95,8.72,14.0,1023,,,64,2.72,,0,sky is clear,2021-11-18,20,0.834,0.0,0.0,None,0.0,1024.0,1000.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637269200,local,12.63,11.65,10.34,14.0,1024,,,65,2.96,,0,sky is clear,2021-11-18,21,0.638,0.0,0.0,None,0.0,1024.4,1000.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637272800,local,11.38,10.27,9.72,13.44,1024,,,65,3.29,,0,sky is clear,2021-11-18,22,0.0,0.769,0.0,None,0.0,1024.7,1001.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637276400,local,10.87,9.76,8.72,13.44,1024,,,67,3.36,,0,sky is clear,2021-11-18,23,0.0,1.118,0.0,None,0.0,1024.6,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637280000,local,12.35,11.39,9.79,13.44,1024,,,67,3.28,,0,sky is clear,2021-11-19,0,0.0,1.716,0.0,None,0.0,1024.4,1000.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637283600,local,11.03,9.99,9.72,12.88,1024,,,69,3.36,,0,sky is clear,2021-11-19,1,0.0,1.601,0.0,None,0.0,1024.0,1000.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637287200,local,11.4,10.4,9.23,12.32,1024,,,69,3.33,,0,sky is clear,2021-11-19,2,0.0,1.35,0.0,None,0.0,1023.9,1000.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637290800,local,9.68,7.9,7.72,12.32,1023,,,70,3.4,,0,sky is clear,2021-11-19,3,0.0,0.377,0.0,None,0.0,1023.7,1000.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637294400,local,8.88,6.9,6.72,11.77,1023,,,71,3.47,,0,sky is clear,2021-11-19,4,0.0,0.409,0.0,None,0.0,1023.2,999.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637298000,local,10.39,9.29,9.23,11.68,1023,,,69,3.52,,0,sky is clear,2021-11-19,5,0.0,0.37,0.0,None,0.0,1023.0,999.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637301600,local,10.93,9.91,9.23,11.21,1023,,,70,3.48,,0,sky is clear,2021-11-19,6,0.0,0.382,0.0,None,0.0,1022.8,999.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637305200,local,11.5,10.51,8.12,11.72,1023,,,69,3.48,,0,sky is clear,2021-11-19,7,0.0,1.314,0.002,None,0.0,1023.0,999.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637308800,local,11.26,10.27,8.12,11.72,1023,,,70,3.64,,0,sky is clear,2021-11-19,8,0.227,0.0,0.316,Medium,0.0,1023.3,999.7,10.0,4.0,6.0,53.0,45.2,24.2,9.7,14.5,111.3,109.5,0.0
