temp,feels_like,temp_min,temp_max,pressure,humidity,Hora,Normal (kWh),Horário Económico (kWh),Autoconsumo (kWh),Injeção na rede (kWh),weather_description_encoded
26.13,26.13,15.72,28.68,1013,69,23,0.0,0.404,0.0,None,5
25.12,25.54,16.72,27.01,1013,71,0,0.0,0.389,0.0,None,5
17.94,17.83,15.72,25.9,1012,78,1,0.0,0.358,0.0,None,1
18.85,18.8,17.72,24.79,1012,77,2,0.0,0.335,0.0,None,7
19.07,18.99,17.72,23.68,1013,75,3,0.0,0.179,0.0,None,1
20.11,20.0,18.72,24.79,1013,70,4,0.0,0.175,0.0,None,0
23.32,23.35,22.42,24.79,1013,63,5,0.0,0.164,0.0,None,0
24.25,24.22,23.34,25.72,1013,57,6,0.0,0.138,0.025,None,5
27.6,28.42,26.72,28.99,1014,55,7,0.0,0.078,0.157,Low,5
32.24,31.63,29.72,32.37,1014,34,8,0.0,0.0,0.189,Medium,6
33.03,32.67,32.93,35.1,1015,34,9,0.0,0.0,0.177,Medium,1
35.7,37.9,35.57,37.01,1015,38,10,0.0,0.0,0.26,High,6
35.08,36.22,32.72,38.43,1015,36,11,0.0,0.0,0.238,Very High,6
34.34,34.55,33.72,39.79,1015,34,12,0.0,0.0,0.192,Very High,6
39.26,39.87,32.72,40.9,1015,25,13,0.0,0.0,0.19,Very High,7
39.69,39.55,30.72,41.45,1015,22,14,0.0,0.0,0.19,Very High,7
40.85,41.33,32.72,41.45,1015,22,15,0.0,0.0,0.186,High,0
39.84,40.46,33.72,40.9,1015,24,16,0.0,0.0,0.257,High,5
39.41,38.55,35.72,39.59,1015,20,17,0.0,0.0,0.195,Medium,5
38.34,38.13,35.72,38.48,1016,24,18,0.045,0.0,0.28,Low,5
33.67,36.75,31.97,34.57,1016,47,19,0.855,0.0,0.118,None,5
33.66,35.1,31.72,35.98,1015,41,20,0.414,0.0,0.022,None,5
29.05,29.98,27.89,31.45,1016,52,21,0.493,0.0,0.0,None,5
27.88,27.84,25.75,29.23,1016,44,22,0.0,0.474,0.0,None,0
28.27,28.3,27.69,28.92,1016,45,23,0.0,0.359,0.0,None,0
30.08,31.17,28.68,30.66,1016,50,0,0.0,0.415,0.0,None,0
29.65,30.99,28.68,29.72,1016,53,1,0.0,0.398,0.0,None,0
27.6,28.51,26.72,30.57,1016,56,2,0.0,0.436,0.0,None,7
27.17,28.0,26.72,28.68,1016,56,3,0.0,0.413,0.0,None,7
25.11,25.22,23.72,28.68,1016,59,4,0.0,0.292,0.0,None,7
23.67,23.61,21.72,28.68,1016,58,5,0.0,0.319,0.0,None,5
24.14,24.18,22.72,26.21,1016,60,6,0.0,0.23,0.01,None,5
25.97,25.97,24.72,27.01,1016,61,7,0.0,0.145,0.124,None,0
32.72,32.25,24.72,32.93,1017,34,8,0.047,0.0,0.21,Medium,6
34.98,36.88,28.72,35.15,1018,39,9,0.0,0.0,0.184,High,1
35.11,36.27,33.34,35.15,1019,36,10,0.0,0.0,0.173,High,1
33.91,35.28,32.52,34.77,1019,40,11,0.25,0.0,0.619,Medium,0
36.26,37.68,33.72,36.26,1019,34,12,0.147,0.0,0.502,High,5
36.82,36.41,36.72,38.12,1018,26,13,0.0,0.0,0.421,High,5
37.8,39.1,32.72,39.45,1017,30,14,0.0,0.0,0.318,High,5
38.06,39.55,30.72,38.48,1017,30,15,0.0,0.0,0.21,High,5
38.47,40.28,27.72,39.04,1017,30,16,0.0,0.0,0.225,High,5
28.03,27.32,27.72,37.01,1017,34,17,0.053,0.0,0.279,Medium,0
30.18,29.67,28.72,36.45,1016,38,18,0.082,0.0,0.218,None,5
29.0,28.79,27.72,31.77,1016,42,19,1.676,0.0,0.114,None,5
32.24,32.82,27.72,32.37,1016,41,20,0.712,0.0,0.015,None,5
31.22,32.03,30.01,31.72,1016,45,21,0.677,0.0,0.0,None,0
28.36,28.67,26.74,31.72,1016,48,22,0.0,0.398,0.0,None,5
29.31,28.83,27.07,30.72,1016,39,23,0.0,0.426,0.0,None,0
30.08,29.35,27.01,31.72,1016,36,0,0.0,0.363,0.0,None,1
30.08,29.07,26.45,31.72,1015,33,1,0.0,0.356,0.0,None,7
29.74,28.82,27.69,30.76,1015,34,2,0.0,0.334,0.0,None,7
26.93,26.72,25.72,29.54,1015,38,3,0.0,0.332,0.0,None,0
27.69,27.53,24.72,28.34,1015,42,4,0.0,0.338,0.0,None,6
26.74,27.29,26.06,27.61,1015,52,5,0.0,0.327,0.0,None,0
26.23,26.23,25.72,27.32,1015,59,6,0.0,0.523,0.011,None,5
31.1,31.04,26.72,31.26,1016,40,7,0.0,0.225,0.089,None,5
30.68,31.4,26.72,30.7,1015,46,8,0.087,0.0,0.218,Medium,5
34.01,33.86,26.72,34.04,1016,33,9,0.0,0.0,0.27,Medium,0
34.35,37.5,33.03,35.28,1016,45,10,0.016,0.0,0.482,Medium,0
32.87,34.24,30.72,37.57,1016,43,11,0.0,0.0,0.284,High,5
30.11,30.19,29.72,38.68,1017,43,12,0.0,0.0,0.354,High,5
35.61,39.77,32.72,37.2,1017,44,13,0.0,0.0,0.286,High,5
33.52,36.17,28.72,34.56,1016,46,14,0.0,0.0,0.276,Very High,5
32.11,33.64,31.35,33.08,1016,46,15,0.0,0.0,0.333,High,5
36.56,36.77,26.72,36.82,1016,29,16,0.0,0.0,0.272,High,5
36.16,35.07,23.72,37.01,1015,24,17,0.0,0.0,0.274,Medium,5
22.26,21.69,21.72,31.45,1015,44,18,0.075,0.0,0.205,Medium,5
24.65,24.48,22.72,29.79,1014,50,19,0.276,0.0,0.087,None,5
24.26,24.39,22.72,29.23,1013,63,20,0.326,0.0,0.014,None,0
22.68,22.81,20.72,28.12,1013,69,21,0.326,0.0,0.0,None,0
26.43,26.43,19.72,27.01,1014,58,22,0.0,0.35,0.0,None,0
26.39,26.39,19.72,26.82,1014,58,23,0.0,0.337,0.0,None,0
24.88,25.04,20.72,25.34,1014,62,0,0.0,0.264,0.0,None,0
24.03,24.24,21.72,24.04,1013,67,1,0.0,0.302,0.0,None,1
22.9,23.1,21.72,22.93,1011,71,2,0.0,0.316,0.0,None,7
23.65,23.74,19.72,24.04,1012,64,3,0.0,0.31,0.0,None,7
24.71,24.83,19.72,25.15,1012,61,4,0.0,0.265,0.0,None,7
22.83,23.05,19.72,22.93,1012,72,5,0.0,0.29,0.0,None,7
22.83,22.94,19.72,22.93,1013,68,6,0.0,0.284,0.006,None,1
23.96,24.21,20.72,24.54,1013,69,7,0.0,0.2,0.116,None,1
21.9,21.95,21.72,32.57,1013,69,8,0.06,0.0,0.293,Medium,7
23.86,24.08,23.72,34.23,1014,68,9,0.0,0.0,0.209,High,6
28.8,30.99,24.72,35.9,1014,62,10,0.0,0.0,0.23,High,6
29.83,32.51,21.72,37.57,1014,60,11,0.0,0.0,0.194,Very High,0
30.62,33.39,21.72,36.45,1014,57,12,0.0,0.0,0.216,Very High,0
31.48,34.59,22.72,37.01,1014,55,13,0.0,0.0,0.203,Very High,1
32.64,36.41,21.72,32.93,1013,53,14,0.0,0.0,0.182,Very High,0
31.56,34.5,21.72,31.82,1013,54,15,0.0,0.0,0.187,High,5
31.25,32.07,20.72,34.23,1013,45,16,0.0,0.0,0.295,High,0
31.3,31.97,21.72,33.12,1013,44,17,0.0,0.0,0.277,Medium,0
30.15,30.96,19.72,33.12,1013,48,18,0.965,0.0,0.244,Low,0
27.51,28.57,19.72,31.45,1013,58,19,0.831,0.0,0.062,None,6
25.92,26.21,19.72,28.68,1014,63,20,0.407,0.0,0.013,None,7
24.8,25.03,18.72,26.45,1014,65,21,0.327,0.0,0.0,None,7
20.5,20.59,18.72,25.34,1014,76,22,0.0,0.3,0.0,None,7
19.69,19.78,17.72,24.23,1014,79,23,0.0,0.36,0.0,None,6
22.64,22.84,17.72,23.12,1015,72,0,0.0,0.352,0.0,None,1
22.62,22.82,17.72,22.93,1015,72,1,0.0,0.342,0.0,None,7
21.53,21.75,16.72,21.82,1015,77,2,0.0,0.347,0.0,None,1
21.13,21.44,16.72,21.26,1014,82,3,0.0,0.335,0.0,None,6
20.05,20.28,16.72,20.15,1014,83,4,0.0,0.351,0.0,None,6
19.51,19.81,16.72,19.59,1014,88,5,0.0,0.167,0.0,None,0
19.48,19.78,15.72,19.59,1014,88,6,0.0,0.173,0.007,None,5
20.68,20.97,16.72,20.7,1015,83,7,0.0,0.123,0.069,None,6
21.93,22.4,16.72,22.89,1015,85,8,0.008,0.0,0.181,Medium,1
23.74,24.26,21.79,26.21,1015,80,9,0.0,0.0,0.206,High,7
26.24,26.24,16.72,27.77,1016,73,10,0.0,0.0,0.299,High,6
27.95,30.07,18.72,29.6,1016,66,11,0.0,0.0,0.43,High,6
30.08,33.19,20.72,36.45,1016,61,12,0.081,0.0,0.535,High,6
30.43,33.45,18.72,37.57,1015,59,13,0.0,0.0,0.282,Very High,6
33.08,35.09,19.72,33.48,1015,45,14,0.0,0.0,0.286,Very High,6
33.1,33.13,20.72,33.48,1015,36,15,0.0,0.0,0.263,Very High,6
31.01,31.23,21.72,31.26,1015,42,16,0.0,0.0,0.294,High,0
29.38,29.78,21.72,29.59,1014,47,17,0.0,0.0,0.252,Medium,6
29.16,29.5,20.72,31.45,1014,47,18,0.017,0.0,0.271,Low,6
29.11,29.44,19.72,30.9,1014,47,19,0.868,0.0,0.127,None,0
27.48,27.82,18.72,29.23,1014,49,20,0.655,0.0,0.039,None,0
18.33,18.2,17.72,27.57,1014,76,21,0.45,0.0,0.0,None,1
26.73,27.33,23.34,26.82,1015,53,22,0.0,0.589,0.0,None,1
25.63,25.74,22.79,25.7,1014,57,23,0.0,0.58,0.0,None,7
19.47,19.51,16.72,23.68,1014,78,0,0.0,0.314,0.0,None,7
19.2,19.4,16.72,22.88,1014,85,1,0.0,0.301,0.0,None,7
19.0,19.15,16.72,22.57,1014,84,2,0.0,0.298,0.0,None,7
23.61,23.65,16.72,24.04,1014,62,3,0.0,0.34,0.0,None,6
23.25,23.33,15.72,23.48,1014,65,4,0.0,0.276,0.0,None,6
22.71,22.79,15.72,22.93,1014,67,5,0.0,0.27,0.0,None,7
22.7,22.85,15.72,22.93,1014,70,6,0.0,0.155,0.009,None,7
22.34,22.61,15.72,22.37,1015,76,7,0.0,0.085,0.121,None,7
23.39,23.87,16.72,24.14,1015,80,8,0.008,0.0,0.266,Medium,7
25.54,26.06,16.72,26.46,1015,73,9,0.013,0.0,0.401,Medium,7
27.43,29.71,19.72,28.66,1016,71,10,0.236,0.0,0.652,Medium,0
29.02,32.05,20.72,30.38,1016,66,11,0.437,0.0,1.057,None,6
32.32,34.0,20.72,36.45,1016,46,12,0.548,0.0,1.141,None,6
30.18,32.97,22.72,31.77,1015,59,13,0.184,0.0,1.131,Medium,6
32.12,33.02,22.72,32.37,1015,43,14,0.0,0.0,0.713,High,7
31.58,32.39,22.72,31.82,1015,44,15,0.009,0.0,0.715,High,7
31.32,31.82,21.72,34.79,1015,43,16,0.0,0.0,0.366,High,7
30.74,31.01,20.72,33.12,1015,43,17,0.078,0.0,0.475,Medium,1
29.62,30.22,19.72,32.01,1015,48,18,0.246,0.0,0.23,None,1
26.93,27.72,18.72,29.79,1015,56,19,0.472,0.0,0.054,None,6
24.84,24.92,18.72,27.57,1016,59,20,0.591,0.0,0.012,None,6
20.58,20.63,18.72,25.9,1016,74,21,0.529,0.0,0.0,None,6
20.18,20.26,17.72,24.23,1016,77,22,0.0,0.34,0.0,None,0
19.22,19.26,17.72,23.12,1016,79,23,0.0,0.253,0.0,None,6
19.02,19.09,17.72,22.57,1016,81,0,0.0,0.266,0.0,None,6
20.5,20.75,16.72,22.01,1016,82,1,0.0,0.229,0.0,None,6
20.02,20.24,17.72,21.45,1016,83,2,0.0,0.209,0.0,None,6
19.0,19.2,17.72,20.34,1016,86,3,0.0,0.202,0.0,None,6
19.0,19.25,17.72,20.34,1015,88,4,0.0,0.171,0.0,None,6
18.43,18.68,16.72,19.79,1016,90,5,0.0,0.266,0.0,None,1
17.9,18.12,16.72,19.79,1016,91,6,0.0,0.181,0.0,None,1
18.55,18.81,17.79,20.66,1017,90,7,0.0,0.259,0.062,None,6
19.6,19.91,19.59,22.57,1016,88,8,0.037,0.0,0.216,Medium,6
21.24,21.46,20.72,24.23,1016,78,9,0.007,0.0,0.183,Medium,0
21.9,21.97,21.72,26.45,1017,70,10,0.0,0.0,0.185,High,6
24.98,25.26,21.72,27.57,1017,66,11,0.0,0.0,0.774,High,7
26.66,26.66,23.72,28.68,1016,56,12,0.177,0.0,0.46,High,7
27.18,28.01,23.72,29.23,1016,56,13,0.0,0.0,0.3,Very High,7
26.61,26.61,22.72,29.79,1016,56,14,0.0,0.0,0.291,Very High,7
25.5,25.67,21.72,29.23,1016,60,15,0.0,0.0,0.358,Very High,7
25.5,25.57,21.72,27.57,1016,56,16,0.0,0.0,0.29,Medium,7
24.46,24.53,21.72,26.45,1016,60,17,0.0,0.0,0.292,Medium,7
23.42,23.49,21.12,24.79,1016,64,18,0.112,0.0,0.269,Low,7
22.31,22.45,20.57,23.68,1017,71,19,0.297,0.0,0.133,None,6
21.18,21.31,19.72,22.01,1017,75,20,0.657,0.0,0.031,None,3
20.15,20.34,19.45,21.21,1018,81,21,0.441,0.0,0.0,None,3
19.58,19.71,18.72,20.66,1017,81,22,0.0,0.44,0.0,None,3
19.58,19.76,18.72,20.66,1018,83,23,0.0,0.442,0.0,None,0
19.02,19.14,18.72,19.23,1017,83,0,0.0,0.408,0.0,None,3
19.04,19.19,18.34,19.54,1017,84,1,0.0,0.347,0.0,None,3
18.52,18.78,18.34,19.54,1017,90,2,0.0,0.169,0.0,None,3
18.47,18.72,17.72,19.54,1017,90,3,0.0,0.192,0.0,None,3
18.5,18.76,17.79,19.23,1018,90,4,0.0,0.172,0.0,None,3
18.46,18.71,17.72,19.23,1018,90,5,0.0,0.181,0.0,None,0
18.46,18.71,17.72,18.99,1019,90,6,0.0,0.171,0.001,None,0
18.5,18.73,18.12,18.99,1019,89,7,0.0,0.138,0.077,None,3
19.09,19.4,18.72,21.23,1020,90,8,0.08,0.0,0.185,Low,3
20.69,20.9,18.9,22.34,1020,80,9,0.018,0.0,0.177,Medium,3
21.32,21.57,19.45,24.01,1021,79,10,0.0,0.0,0.195,High,3
22.87,23.01,21.68,22.93,1020,69,11,0.0,0.0,0.196,High,3
22.8,22.91,19.72,26.79,1021,68,12,0.0,0.0,0.209,High,0
23.94,24.09,21.72,26.79,1021,65,13,0.0,0.0,0.136,High,0
24.77,24.9,21.72,29.56,1021,61,14,0.0,0.0,0.263,Very High,0
24.02,24.17,22.72,25.66,1021,65,15,0.0,0.0,0.347,High,5
23.43,23.53,21.72,24.79,1020,65,16,0.0,0.0,0.376,High,0
23.78,23.86,23.34,24.54,1020,63,17,0.0,0.0,0.368,Medium,6
23.86,23.92,20.72,24.04,1020,62,18,0.135,0.0,0.247,Low,6
22.52,22.58,19.72,24.56,1020,67,19,1.554,0.0,0.067,None,6
20.86,20.93,18.72,21.26,1021,74,20,0.43,0.0,0.013,None,1
18.42,18.54,17.72,19.54,1021,85,21,0.602,0.0,0.0,None,7
18.07,18.2,17.72,19.01,1022,87,22,0.0,0.506,0.0,None,7
17.37,17.46,16.72,18.43,1021,88,23,0.0,0.425,0.0,None,7
17.82,17.88,15.72,18.12,1021,85,0,0.0,0.411,0.0,None,7
17.36,17.42,16.68,18.12,1021,87,1,0.0,0.354,0.0,None,7
16.76,16.79,15.72,18.12,1021,88,2,0.0,0.329,0.0,None,7
16.71,16.76,14.72,18.12,1020,89,3,0.0,0.269,0.0,None,7
16.65,16.67,13.72,18.12,1020,88,4,0.0,0.23,0.0,None,1
16.13,16.12,13.72,18.12,1020,89,5,0.0,0.2,0.0,None,1
15.6,15.57,13.72,15.7,1020,90,6,0.0,0.187,0.006,None,7
18.13,18.22,16.72,18.48,1020,85,7,0.0,0.122,0.155,None,7
19.82,19.95,18.72,20.34,1020,80,8,0.0,0.0,0.273,Medium,7
22.85,22.97,20.72,23.54,1020,68,9,0.0,0.0,0.179,High,7
25.13,25.27,21.72,26.07,1020,60,10,0.0,0.0,0.193,Very High,7
26.62,26.62,22.72,27.6,1020,55,11,0.0,0.0,0.194,Very High,7
23.27,23.01,22.72,29.79,1020,52,12,0.0,0.0,0.238,Very High,7
24.22,24.03,23.72,32.01,1019,51,13,0.0,0.0,0.289,Very High,7
25.97,25.97,23.72,33.12,1018,50,14,0.0,0.0,0.296,Very High,7
32.39,31.39,24.72,33.68,1018,31,15,0.0,0.0,0.299,Very High,7
32.79,32.69,22.72,34.23,1017,36,16,0.0,0.0,0.285,High,7
31.82,33.16,23.72,33.68,1017,46,17,0.0,0.0,0.258,High,7
30.74,32.19,22.72,32.57,1017,50,18,0.066,0.0,0.259,Medium,7
29.2,30.75,21.72,30.9,1017,56,19,1.216,0.0,0.051,None,7
25.61,26.11,20.72,26.48,1017,72,20,0.933,0.0,0.008,None,7
18.27,18.11,17.72,26.45,1017,75,21,0.501,0.0,0.0,None,7
20.04,20.03,17.72,24.79,1018,74,22,0.0,0.421,0.0,None,7
18.8,18.72,16.72,23.12,1018,76,23,0.0,0.341,0.0,None,7
19.13,19.11,17.72,22.01,1017,77,0,0.0,0.416,0.0,None,7
18.25,18.27,16.72,20.66,1017,82,1,0.0,0.511,0.0,None,7
17.81,17.84,16.72,19.79,1017,84,2,0.0,0.41,0.0,None,7
18.18,18.3,17.72,18.99,1017,86,3,0.0,0.369,0.0,None,7
17.94,18.09,17.23,18.43,1017,88,4,0.0,0.517,0.0,None,7
17.87,18.01,16.12,18.43,1016,88,5,0.0,0.376,0.0,None,7
20.59,20.82,16.12,20.7,1016,81,6,0.0,0.321,0.005,None,6
21.8,22.12,17.72,21.82,1017,80,7,0.0,0.154,0.118,None,7
24.41,24.79,17.72,24.59,1017,72,8,0.053,0.0,0.252,Medium,7
25.21,25.59,19.72,26.14,1017,69,9,0.0,0.0,0.219,High,7
27.18,28.72,25.01,28.22,1017,65,10,0.0,0.0,0.222,Very High,7
28.3,30.15,21.72,33.68,1017,62,11,0.0,0.0,0.23,Very High,7
22.14,21.98,21.72,33.68,1017,60,12,0.0,0.0,0.252,Very High,7
22.97,22.84,22.72,34.23,1017,58,13,0.0,0.0,0.433,Very High,7
23.41,23.4,19.72,34.79,1017,61,14,0.0,0.0,0.276,Very High,7
30.19,31.85,21.72,36.23,1017,53,15,0.0,0.0,0.233,Very High,7
30.14,31.59,21.72,34.23,1017,52,16,0.0,0.0,0.321,High,7
29.57,31.35,20.72,32.57,1016,56,17,0.0,0.0,0.391,Medium,7
27.51,28.66,20.72,32.57,1016,59,18,0.101,0.0,0.298,Low,7
25.92,26.21,19.72,29.23,1016,63,19,0.394,0.0,0.049,None,7
22.97,23.49,18.34,23.71,1016,83,20,0.339,0.0,0.004,None,7
21.71,22.05,17.72,21.82,1017,81,21,0.366,0.0,0.0,None,6
21.04,21.39,17.72,23.68,1018,84,22,0.0,0.419,0.0,None,6
20.02,20.32,17.23,23.12,1018,86,23,0.0,0.477,0.0,None,6
19.49,19.82,17.23,22.57,1018,89,0,0.0,0.346,0.0,None,7
18.97,19.27,17.23,21.45,1017,90,1,0.0,0.262,0.0,None,6
18.43,18.7,16.68,20.34,1017,91,2,0.0,0.284,0.0,None,0
17.91,18.16,16.68,19.79,1017,92,3,0.0,0.32,0.0,None,0
17.38,17.6,16.68,17.72,1017,93,4,0.0,0.241,0.0,None,0
17.38,17.63,16.68,17.88,1017,94,5,0.0,0.219,0.0,None,5
17.35,17.6,16.68,17.37,1017,94,6,0.0,0.215,0.0,None,5
17.36,17.61,16.68,17.88,1018,94,7,0.0,0.266,0.014,None,0
18.0,18.05,17.72,21.45,1017,84,8,0.661,0.0,0.084,None,0
23.05,23.5,22.04,23.95,1018,80,9,0.0,0.0,0.194,Medium,1
24.69,25.17,18.72,25.54,1018,75,10,0.0,0.0,0.198,Very High,0
26.31,26.31,25.25,27.57,1018,68,11,0.0,0.0,0.288,Very High,6
23.45,23.5,21.72,28.68,1018,63,12,0.0,0.0,0.253,Very High,7
23.88,23.86,21.72,30.34,1018,59,13,0.0,0.0,0.194,Very High,7
24.91,24.89,23.72,30.9,1017,55,14,0.0,0.0,0.188,Very High,7
25.06,24.98,23.72,32.01,1017,52,15,0.0,0.0,0.38,Very High,6
25.06,24.93,23.72,31.45,1016,50,16,0.0,0.0,0.358,High,6
30.27,32.16,23.72,30.9,1016,54,17,0.0,0.0,0.402,Medium,7
30.05,31.79,27.32,30.15,1016,54,18,0.098,0.0,0.286,Low,7
28.68,30.37,21.72,29.04,1016,59,19,0.255,0.0,0.045,None,7
20.11,19.8,19.72,24.79,1016,62,20,0.822,0.0,0.006,None,7
20.62,20.43,18.72,23.43,1017,65,21,0.471,0.0,0.0,None,7
20.38,20.12,18.72,22.88,1017,63,22,0.0,0.424,0.0,None,7
19.37,19.09,17.72,21.77,1017,66,23,0.0,0.381,0.0,None,7
19.33,19.22,17.72,21.77,1017,73,0,0.0,0.433,0.0,None,7
18.52,18.46,16.72,21.21,1017,78,1,0.0,0.259,0.0,None,7
21.54,21.84,16.72,21.82,1017,80,2,0.0,0.189,0.0,None,7
20.99,21.21,16.45,21.26,1017,79,3,0.0,0.183,0.0,None,7
20.46,20.7,15.9,20.7,1017,82,4,0.0,0.18,0.0,None,7
19.85,19.93,14.72,20.15,1017,78,5,0.0,0.177,0.0,None,7
19.99,20.19,14.72,20.15,1017,82,6,0.0,0.171,0.004,None,7
22.25,22.49,17.72,22.37,1017,75,7,0.0,0.07,0.126,Low,7
25.03,25.23,20.72,25.15,1017,63,8,0.057,0.0,0.31,Medium,7
26.14,26.14,21.72,26.26,1017,63,9,0.226,0.0,0.433,High,7
27.18,28.16,21.72,28.1,1018,58,10,0.006,0.0,0.495,High,7
28.41,29.58,21.72,29.44,1017,56,11,0.154,0.0,0.757,High,7
29.45,30.69,21.72,33.68,1017,53,12,0.0,0.0,0.306,Very High,7
31.91,31.81,22.72,34.23,1017,38,13,0.105,0.0,0.678,High,7
32.93,33.46,24.72,35.34,1016,39,14,0.0,0.0,0.348,Very High,7
31.82,32.75,22.72,35.9,1016,44,15,0.0,0.0,0.294,Very High,7
31.75,32.27,21.72,35.9,1016,42,16,0.0,0.0,0.403,High,7
31.23,31.37,21.72,34.79,1016,41,17,0.0,0.0,0.266,High,7
30.68,30.12,19.72,34.23,1016,37,18,0.098,0.0,0.223,Medium,7
28.94,28.82,18.72,32.57,1016,43,19,0.294,0.0,0.042,None,7
19.35,19.25,17.72,22.88,1016,73,20,0.286,0.0,0.005,None,7
18.14,18.05,16.72,21.21,1016,78,21,0.286,0.0,0.0,None,7
18.01,17.77,16.72,25.9,1017,73,22,0.0,0.292,0.0,None,7
22.0,22.06,16.72,24.23,1017,69,23,0.0,0.278,0.0,None,7
17.53,17.53,16.68,23.12,1018,84,0,0.0,0.277,0.0,None,7
20.49,20.58,16.68,22.01,1018,76,1,0.0,0.321,0.0,None,7
19.45,19.59,16.68,20.9,1018,82,2,0.0,0.285,0.0,None,7
18.43,18.47,16.12,20.34,1017,82,3,0.0,0.266,0.0,None,7
18.41,18.47,16.12,19.79,1017,83,4,0.0,0.166,0.0,None,1
17.39,17.48,16.12,18.68,1017,88,5,0.0,0.161,0.0,None,6
17.4,17.57,16.68,19.23,1018,91,6,0.0,0.184,0.0,None,6
16.84,16.98,16.72,18.43,1019,92,7,0.0,0.174,0.014,None,5
17.26,17.34,16.72,18.43,1019,88,8,0.125,0.0,0.055,None,5
21.49,21.86,16.72,22.13,1019,83,9,0.114,0.0,0.096,None,5
22.62,23.0,17.72,23.52,1020,79,10,0.026,0.0,0.179,Low,5
23.94,24.35,18.72,24.83,1020,75,11,0.025,0.0,0.205,Medium,5
21.98,22.04,20.72,29.79,1020,69,12,0.0,0.0,0.402,High,5
22.41,22.46,20.72,31.45,1019,67,13,0.0,0.0,1.08,Medium,1
23.09,23.15,21.72,32.01,1019,65,14,0.12,0.0,0.943,Medium,7
27.5,28.39,20.72,31.45,1019,56,15,0.0,0.0,0.412,High,7
28.0,28.82,20.72,31.45,1019,54,16,0.0,0.0,0.439,High,7
27.42,28.29,19.72,30.9,1019,56,17,0.0,0.0,0.313,High,7
25.32,25.5,19.72,29.79,1019,61,18,0.009,0.0,0.241,Medium,7
23.22,23.32,18.72,27.57,1019,66,19,0.456,0.0,0.048,None,1
20.62,20.67,17.72,20.7,1020,74,20,0.325,0.0,0.007,None,6
18.94,19.06,16.72,22.01,1021,83,21,0.642,0.0,0.0,None,7
17.85,17.96,15.72,20.34,1021,87,22,0.0,0.512,0.0,None,7
17.32,17.41,15.72,19.23,1021,88,23,0.0,0.49,0.0,None,7
17.3,17.38,15.72,18.12,1021,88,0,0.0,0.342,0.0,None,7
16.75,16.83,14.72,17.88,1021,90,1,0.0,0.221,0.0,None,7
16.71,16.81,14.72,16.82,1020,91,2,0.0,0.201,0.0,None,7
16.13,16.2,13.72,16.26,1020,92,3,0.0,0.242,0.0,None,1
15.69,15.72,15.01,15.7,1020,92,4,0.0,0.238,0.0,None,7
16.23,16.31,14.45,16.26,1020,92,5,0.0,0.23,0.0,None,7
16.07,16.13,12.72,16.26,1021,92,6,0.0,0.227,0.004,None,7
18.45,18.62,16.72,20.66,1021,87,7,0.0,0.16,0.138,None,7
20.55,20.72,17.72,21.45,1021,79,8,0.006,0.0,0.3,Medium,7
20.76,20.64,20.72,24.79,1021,67,9,0.0,0.0,0.222,High,7
24.45,24.7,21.72,27.01,1021,67,10,0.0,0.0,0.224,Very High,7
23.15,22.93,22.72,29.23,1021,54,11,0.0,0.0,0.22,Very High,7
28.25,29.14,23.72,30.34,1021,54,12,0.0,0.0,0.234,Very High,7
29.26,30.14,22.72,29.79,1021,51,13,0.0,0.0,0.222,Very High,7
30.31,31.52,22.72,31.45,1020,50,14,0.0,0.0,0.223,Very High,7
30.76,31.69,22.72,31.26,1020,47,15,0.0,0.0,0.228,Very High,7
30.68,31.74,21.72,31.26,1020,48,16,0.0,0.0,0.225,High,7
30.13,31.93,21.72,30.7,1020,54,17,0.0,0.0,0.219,High,7
29.07,30.27,21.72,29.59,1020,54,18,0.129,0.0,0.266,Low,7
26.95,27.88,20.72,27.57,1020,58,19,1.308,0.0,0.038,None,7
20.54,20.58,19.72,22.32,1020,74,20,0.501,0.0,0.004,None,7
20.37,20.5,19.72,21.77,1020,78,21,0.601,0.0,0.0,None,7
21.07,21.16,18.72,22.87,1020,74,22,0.0,0.439,0.0,None,7
18.83,18.73,17.72,21.21,1021,75,23,0.0,0.489,0.0,None,7
18.9,18.8,17.72,20.9,1021,75,0,0.0,0.333,0.0,None,7
18.32,18.22,16.72,20.66,1020,77,1,0.0,0.31,0.0,None,7
17.51,17.51,15.72,20.1,1020,84,2,0.0,0.286,0.0,None,7
17.27,17.3,15.72,19.54,1019,86,3,0.0,0.271,0.0,None,7
17.24,17.32,15.72,19.54,1019,88,4,0.0,0.267,0.0,None,7
17.24,17.32,15.72,19.54,1019,88,5,0.0,0.267,0.0,None,7
19.39,19.5,15.72,19.59,1019,81,6,0.0,0.264,0.002,None,7
21.72,21.96,19.72,21.82,1019,77,7,0.0,0.26,0.137,None,7
24.49,24.69,22.01,24.59,1019,65,8,0.079,0.0,0.234,Medium,7
25.04,25.17,22.72,26.12,1019,60,9,0.0,0.0,0.224,High,7
26.19,26.19,24.72,27.23,1020,54,10,0.0,0.0,0.227,Very High,7
27.68,28.18,22.72,28.68,1019,51,11,0.0,0.0,0.217,Very High,7
27.68,28.26,22.72,29.23,1019,52,12,0.0,0.0,0.317,Very High,7
28.78,29.16,23.72,30.9,1019,48,13,0.0,0.0,0.192,Very High,7
28.73,29.2,22.72,32.01,1019,49,14,0.0,0.0,0.195,Very High,7
