dt,city_name,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,rain_1h,clouds_all,weather_description,date,hour,normal,economic_schedule,self-consumption
1677441600,local,9.69,9.69,7.57,9.72,1013,,,81,1.12,,0,sky is clear,2023-02-26,20,0.962,0.0,0.0
1677445200,local,7.85,7.85,7.01,8.9,1013,,,81,1.12,,0,sky is clear,2023-02-26,21,0.557,0.0,0.0
1677448800,local,6.96,6.96,5.9,8.9,1013,,,81,1.12,,0,sky is clear,2023-02-26,22,0.0,0.45,0.0
1677452400,local,4.99,3.76,4.72,7.23,1014,,,81,1.64,,0,sky is clear,2023-02-26,23,0.0,0.574,0.0
1677456000,local,4.93,3.69,4.72,6.68,1014,,,81,1.64,,0,sky is clear,2023-02-27,0,0.0,0.586,0.0
1677459600,local,4.04,2.67,3.72,6.68,1014,,,81,1.64,,0,sky is clear,2023-02-27,1,0.0,0.569,0.0
1677463200,local,5.05,3.66,3.68,7.79,1015,,,80,1.78,,0,sky is clear,2023-02-27,2,0.0,0.521,0.0
1677466800,local,4.87,3.46,3.12,6.12,1015,,,80,1.78,,0,sky is clear,2023-02-27,3,0.0,0.416,0.0
1677470400,local,5.76,4.48,3.68,6.12,1015,,,80,1.78,,0,sky is clear,2023-02-27,4,0.0,0.29,0.0
1677474000,local,6.72,5.16,4.23,6.72,1016,,,72,2.23,,14,few clouds,2023-02-27,5,0.0,0.281,0.0
1677477600,local,5.76,4.03,3.68,6.12,1016,,,72,2.23,,14,few clouds,2023-02-27,6,0.0,0.298,0.0
1677481200,local,5.7,3.96,3.12,5.72,1016,,,72,2.23,,14,few clouds,2023-02-27,7,0.0,1.3,0.04
1677484800,local,5.06,3.46,3.04,6.12,1018,,,51,1.98,,4,sky is clear,2023-02-27,8,0.042,0.0,0.307
1677488400,local,6.85,5.54,6.82,7.72,1018,,,60,1.98,,4,sky is clear,2023-02-27,9,0.0,0.0,0.288
1677492000,local,8.56,7.53,7.01,10.66,1018,,,58,1.98,,4,sky is clear,2023-02-27,10,0.0,0.0,0.306
1677495600,local,10.17,8.6,9.71,10.72,1019,,,52,1.41,,4,sky is clear,2023-02-27,11,0.219,0.0,0.498
1677499200,local,10.76,9.12,9.79,11.72,1019,,,47,1.41,,4,sky is clear,2023-02-27,12,0.564,0.0,0.915
1677502800,local,11.78,10.19,10.66,11.93,1019,,,45,1.41,,4,sky is clear,2023-02-27,13,0.231,0.0,0.496
1677506400,local,12.91,11.43,12.01,12.93,1017,,,45,4.07,,4,sky is clear,2023-02-27,14,0.0,0.0,0.306
1677510000,local,13.32,11.91,10.66,13.6,1017,,,46,4.07,,4,sky is clear,2023-02-27,15,0.0,0.0,0.285
1677513600,local,13.29,11.88,10.66,14.71,1017,,,46,4.07,,4,sky is clear,2023-02-27,16,0.019,0.0,0.267
1677517200,local,12.76,11.42,10.66,12.93,1018,,,51,2.82,,0,sky is clear,2023-02-27,17,0.244,0.0,0.054
1677520800,local,11.16,9.95,9.23,11.26,1018,,,62,2.82,,0,sky is clear,2023-02-27,18,0.541,0.0,0.0
1677524400,local,8.65,7.0,7.72,10.66,1018,,,66,2.82,,0,sky is clear,2023-02-27,19,0.655,0.0,0.0
1677528000,local,7.97,6.96,6.72,10.66,1019,,,72,1.86,,33,scattered clouds,2023-02-27,20,0.468,0.0,0.0
1677531600,local,6.78,5.58,5.34,7.23,1019,,,72,1.86,,33,scattered clouds,2023-02-27,21,0.48,0.0,0.0
1677535200,local,4.93,3.44,4.72,6.68,1019,,,72,1.86,,33,scattered clouds,2023-02-27,22,0.0,0.553,0.0
1677538800,local,4.87,2.97,3.68,6.12,1021,,,75,2.25,,11,few clouds,2023-02-27,23,0.0,0.52,0.0
1677542400,local,3.98,1.92,3.12,6.12,1021,,,75,2.25,,11,few clouds,2023-02-28,0,0.0,0.628,0.0
1677546000,local,4.93,3.04,2.57,6.68,1021,,,75,2.25,,11,few clouds,2023-02-28,1,0.0,0.489,0.0
1677549600,local,3.98,1.22,2.01,6.12,1022,,,50,3.08,,41,scattered clouds,2023-02-28,2,0.0,0.312,0.0
1677553200,local,3.92,1.15,2.01,5.57,1022,,,50,3.08,,41,scattered clouds,2023-02-28,3,0.0,0.32,0.0
1677556800,local,4.75,2.15,0.9,5.01,1022,,,50,3.08,,41,scattered clouds,2023-02-28,4,0.0,0.306,0.0
1677560400,local,3.86,2.29,0.9,5.01,1023,,,50,1.78,,52,broken clouds,2023-02-28,5,0.0,0.304,0.0
1677564000,local,3.8,2.22,1.45,4.45,1023,,,50,1.78,,52,broken clouds,2023-02-28,6,0.0,0.464,0.0
1677567600,local,1.12,-0.87,0.72,4.45,1023,,,50,1.78,,52,broken clouds,2023-02-28,7,0.0,1.093,0.046
1677571200,local,4.44,2.95,1.38,4.59,1024,,,55,1.79,,49,scattered clouds,2023-02-28,8,0.074,0.0,0.321
1677574800,local,6.24,5.03,5.57,6.26,1024,,,53,1.79,,49,scattered clouds,2023-02-28,9,0.437,0.0,0.548
1677578400,local,6.84,5.72,5.9,8.04,1024,,,52,1.79,,49,scattered clouds,2023-02-28,10,0.0,0.0,0.366
1677582000,local,7.73,6.44,7.37,9.15,1024,,,50,2.12,,0,sky is clear,2023-02-28,11,0.0,0.0,0.29
1677585600,local,9.14,8.09,9.04,10.66,1024,,,44,2.12,,0,sky is clear,2023-02-28,12,0.0,0.0,0.305
1677589200,local,10.7,8.95,10.34,11.12,1024,,,43,2.12,,0,sky is clear,2023-02-28,13,0.0,0.0,0.301
1677592800,local,11.27,9.58,9.54,13.04,1022,,,43,3.26,,0,sky is clear,2023-02-28,14,0.0,0.0,0.288
1677596400,local,11.34,9.55,10.1,13.6,1022,,,39,3.26,,0,sky is clear,2023-02-28,15,0.0,0.0,0.298
1677600000,local,12.29,10.59,10.66,12.37,1022,,,39,3.26,,0,sky is clear,2023-02-28,16,0.009,0.0,0.268
1677603600,local,11.83,10.11,9.79,13.6,1022,,,40,2.31,,0,sky is clear,2023-02-28,17,0.226,0.0,0.06
1677607200,local,11.26,9.62,10.66,11.72,1022,,,45,2.31,,0,sky is clear,2023-02-28,18,0.567,0.0,0.0
1677610800,local,8.21,6.85,6.93,9.54,1022,,,36,2.31,,0,sky is clear,2023-02-28,19,0.529,0.0,0.0
1677614400,local,8.99,8.99,6.45,9.54,1023,,,42,0.9,,0,sky is clear,2023-02-28,20,0.921,0.0,0.0
1677618000,local,7.41,7.41,5.9,8.43,1023,,,42,0.9,,0,sky is clear,2023-02-28,21,1.635,0.0,0.0
1677621600,local,7.17,7.17,4.79,7.88,1023,,,42,0.9,,0,sky is clear,2023-02-28,22,0.0,0.66,0.0
1677625200,local,6.32,5.49,4.23,7.32,1022,,,48,1.47,,0,sky is clear,2023-02-28,23,0.0,0.573,0.0
1677628800,local,4.41,3.31,2.72,6.77,1022,,,48,1.47,,0,sky is clear,2023-03-01,0,0.0,0.527,0.0
1677632400,local,4.74,3.69,3.72,6.21,1022,,,48,1.47,,0,sky is clear,2023-03-01,1,0.0,0.572,0.0
1677636000,local,5.32,3.77,2.57,6.21,1021,,,54,1.97,,0,sky is clear,2023-03-01,2,0.0,0.309,0.0
1677639600,local,5.08,3.49,2.01,5.66,1021,,,54,1.97,,0,sky is clear,2023-03-01,3,0.0,0.308,0.0
1677643200,local,5.04,3.45,0.9,5.66,1021,,,54,1.97,,0,sky is clear,2023-03-01,4,0.0,0.285,0.0
1677646800,local,4.27,2.56,0.9,5.1,1021,,,61,1.96,,0,sky is clear,2023-03-01,5,0.0,0.302,0.0
1677650400,local,3.09,1.19,1.45,5.1,1021,,,61,1.96,,0,sky is clear,2023-03-01,6,0.0,0.297,0.0
1677654000,local,2.27,0.23,0.72,4.54,1021,,,61,1.96,,0,sky is clear,2023-03-01,7,0.0,0.901,0.05
1677657600,local,1.81,-0.09,0.26,4.45,1022,,,50,1.79,,0,sky is clear,2023-03-01,8,0.862,0.0,0.347
1677661200,local,6.17,4.95,4.54,6.26,1022,,,62,1.79,,0,sky is clear,2023-03-01,9,0.0,0.0,0.289
1677664800,local,7.81,6.84,5.66,7.93,1022,,,54,1.79,,0,sky is clear,2023-03-01,10,0.0,0.0,0.306
1677668400,local,9.54,9.06,8.34,9.71,1020,,,49,1.56,,0,sky is clear,2023-03-01,11,0.0,0.0,0.401
1677672000,local,10.13,8.48,9.72,10.34,1020,,,49,1.56,,0,sky is clear,2023-03-01,12,0.491,0.0,0.712
1677675600,local,11.25,9.61,10.72,11.93,1020,,,45,1.56,,0,sky is clear,2023-03-01,13,0.0,0.0,0.31
1677679200,local,11.7,10.02,8.99,12.49,1018,,,42,4.23,,0,sky is clear,2023-03-01,14,0.0,0.0,0.283
1677682800,local,12.24,10.62,9.54,14.15,1018,,,42,4.23,,0,sky is clear,2023-03-01,15,0.0,0.0,0.289
1677686400,local,12.75,11.23,9.54,14.15,1018,,,44,4.23,,0,sky is clear,2023-03-01,16,0.112,0.0,0.221
1677690000,local,11.72,10.33,9.23,13.04,1019,,,53,3.33,,0,sky is clear,2023-03-01,17,0.244,0.0,0.104
1677693600,local,10.62,9.36,8.68,10.82,1019,,,62,3.33,,0,sky is clear,2023-03-01,18,0.401,0.0,0.001
1677697200,local,8.12,6.05,7.72,8.99,1019,,,57,3.33,,0,sky is clear,2023-03-01,19,1.437,0.0,0.0
1677700800,local,7.37,7.37,6.45,8.43,1019,,,75,1.14,,4,sky is clear,2023-03-01,20,0.778,0.0,0.0
1677704400,local,5.99,5.99,4.72,7.88,1019,,,75,1.14,,4,sky is clear,2023-03-01,21,0.69,0.0,0.0
1677708000,local,5.79,5.79,4.23,7.32,1019,,,75,1.14,,4,sky is clear,2023-03-01,22,0.0,0.589,0.0
1677711600,local,4.98,3.74,3.68,6.77,1019,,,79,1.65,,9,sky is clear,2023-03-01,23,0.0,0.439,0.0
1677715200,local,4.94,3.69,2.57,6.77,1019,,,79,1.65,,9,sky is clear,2023-03-02,0,0.0,0.492,0.0
1677718800,local,4.09,2.71,2.57,6.21,1019,,,79,1.65,,9,sky is clear,2023-03-02,1,0.0,0.481,0.0
1677722400,local,4.43,3.18,2.01,5.66,1019,,,77,1.59,,5,sky is clear,2023-03-02,2,0.0,0.334,0.0
1677726000,local,3.66,2.3,1.45,5.1,1019,,,77,1.59,,5,sky is clear,2023-03-02,3,0.0,0.285,0.0
1677729600,local,3.42,2.02,0.9,4.54,1019,,,77,1.59,,5,sky is clear,2023-03-02,4,0.0,0.294,0.0
1677733200,local,3.26,1.66,0.34,3.99,1020,,,76,1.73,,5,sky is clear,2023-03-02,5,0.0,0.295,0.0
1677736800,local,3.22,1.61,0.34,3.99,1020,,,76,1.73,,5,sky is clear,2023-03-02,6,0.0,0.289,0.0
1677740400,local,2.98,1.34,-0.21,3.43,1020,,,76,1.73,,5,sky is clear,2023-03-02,7,0.0,1.303,0.065
1677744000,local,5.51,4.63,1.38,5.7,1022,,,65,1.42,,8,sky is clear,2023-03-02,8,0.901,0.0,0.378
1677747600,local,7.88,7.33,4.71,7.93,1022,,,59,1.42,,8,sky is clear,2023-03-02,9,0.21,0.0,0.438
1677751200,local,10.12,8.6,6.93,10.15,1022,,,54,1.42,,8,sky is clear,2023-03-02,10,0.282,0.0,0.65
1677754800,local,10.97,9.43,9.71,11.26,1021,,,50,0.97,,5,sky is clear,2023-03-02,11,0.0,0.0,0.439
1677758400,local,12.38,10.85,11.12,12.72,1021,,,45,0.97,,5,sky is clear,2023-03-02,12,0.0,0.0,0.31
1677762000,local,13.45,12.0,12.72,13.6,1021,,,44,0.97,,5,sky is clear,2023-03-02,13,0.0,0.0,0.303
1677765600,local,14.0,12.5,12.72,15.26,1020,,,40,3.61,,6,sky is clear,2023-03-02,14,0.0,0.0,0.295
1677769200,local,15.03,13.58,12.72,15.26,1020,,,38,3.61,,6,sky is clear,2023-03-02,15,0.0,0.0,0.305
1677772800,local,14.93,13.37,11.21,15.82,1020,,,34,3.61,,6,sky is clear,2023-03-02,16,0.007,0.0,0.265
1677776400,local,13.85,12.23,11.21,14.23,1021,,,36,2.51,,38,scattered clouds,2023-03-02,17,0.223,0.0,0.065
1677780000,local,12.24,11.01,10.1,12.37,1021,,,57,2.51,,38,scattered clouds,2023-03-02,18,1.064,0.0,0.0
1677783600,local,9.57,8.31,8.72,9.59,1021,,,67,2.51,,38,scattered clouds,2023-03-02,19,2.155,0.0,0.0
1677787200,local,7.65,7.65,6.72,8.99,1023,,,66,1.07,,60,broken clouds,2023-03-02,20,0.72,0.0,0.0
1677790800,local,7.94,7.94,7.57,8.43,1023,,,73,1.07,,60,broken clouds,2023-03-02,21,1.813,0.0,0.0
1677794400,local,7.82,7.82,5.72,7.93,1023,,,74,1.07,,60,broken clouds,2023-03-02,22,0.0,2.472,0.0
1677798000,local,7.24,7.24,4.72,7.37,1022,,,76,1.04,,92,overcast clouds,2023-03-02,23,0.0,0.857,0.0
1677801600,local,6.71,6.71,4.72,6.82,1022,,,77,1.04,,92,overcast clouds,2023-03-03,0,0.0,0.557,0.0
1677805200,local,7.2,7.2,4.72,7.37,1022,,,76,1.04,,92,overcast clouds,2023-03-03,1,0.0,0.487,0.0
1677808800,local,7.19,6.25,4.72,7.37,1021,,,75,1.67,,54,broken clouds,2023-03-03,2,0.0,0.379,0.0
1677812400,local,6.51,5.47,3.34,6.82,1021,,,75,1.67,,54,broken clouds,2023-03-03,3,0.0,0.348,0.0
1677816000,local,6.22,5.14,1.72,6.82,1021,,,70,1.67,,54,broken clouds,2023-03-03,4,0.0,0.298,0.0
1677819600,local,5.97,5.25,1.72,6.26,1022,,,73,1.35,,100,overcast clouds,2023-03-03,5,0.0,0.294,0.0
1677823200,local,3.14,2.05,2.23,4.79,1022,,,66,1.35,,100,overcast clouds,2023-03-03,6,0.0,0.302,0.0
1677826800,local,4.15,3.19,1.99,7.31,1022,,,66,1.35,,100,overcast clouds,2023-03-03,7,0.0,1.119,0.048
1677830400,local,3.63,3.63,2.79,3.72,1022,,,53,0.75,,100,overcast clouds,2023-03-03,8,0.092,0.0,0.326
1677834000,local,9.51,9.51,5.57,9.59,1022,,,66,0.75,,100,overcast clouds,2023-03-03,9,0.0,0.0,0.281
1677837600,local,10.92,9.61,8.34,11.26,1022,,,59,0.75,,100,overcast clouds,2023-03-03,10,0.274,0.0,0.644
1677841200,local,11.81,10.67,11.12,11.82,1021,,,62,1.77,,88,overcast clouds,2023-03-03,11,0.609,0.0,0.861
1677844800,local,13.43,12.29,12.49,14.23,1021,,,56,1.77,,88,overcast clouds,2023-03-03,12,0.503,0.0,0.895
1677848400,local,14.51,13.27,12.72,15.34,1021,,,48,1.77,,88,overcast clouds,2023-03-03,13,0.0,0.0,0.297
1677852000,local,15.14,13.83,10.66,16.93,1020,,,43,2.95,,60,broken clouds,2023-03-03,14,0.26,0.0,0.526
1677855600,local,14.91,13.55,11.21,16.93,1020,,,42,2.95,,60,broken clouds,2023-03-03,15,0.139,0.0,0.416
1677859200,local,15.44,14.29,11.77,15.9,1020,,,48,2.95,,60,broken clouds,2023-03-03,16,0.096,0.0,0.304
1677862800,local,12.84,11.64,11.21,14.15,1020,,,56,2.48,,44,scattered clouds,2023-03-03,17,0.326,0.0,0.07
1677866400,local,11.78,10.5,10.66,11.82,1020,,,57,2.48,,44,scattered clouds,2023-03-03,18,0.431,0.0,0.0
1677870000,local,9.16,7.84,8.72,10.1,1020,,,53,2.48,,44,scattered clouds,2023-03-03,19,1.144,0.0,0.0
1677873600,local,8.46,8.46,7.72,9.79,1021,,,64,0.98,,31,scattered clouds,2023-03-03,20,0.747,0.0,0.0
1677877200,local,8.26,8.26,7.72,8.99,1021,,,64,0.98,,31,scattered clouds,2023-03-03,21,1.34,0.0,0.0
1677880800,local,7.61,7.61,6.45,8.99,1021,,,64,0.98,,31,scattered clouds,2023-03-03,22,0.0,1.657,0.0
1677884400,local,7.41,6.6,5.9,8.43,1020,,,66,1.58,,7,sky is clear,2023-03-03,23,0.0,0.577,0.0
1677888000,local,7.82,7.07,5.72,7.93,1020,,,73,1.58,,7,sky is clear,2023-03-04,0,0.0,0.677,0.0
1677891600,local,6.36,5.4,5.72,7.32,1020,,,66,1.58,,7,sky is clear,2023-03-04,1,0.0,0.42,0.0
1677895200,local,5.59,4.74,4.72,6.77,1020,,,66,1.41,,6,sky is clear,2023-03-04,2,0.0,0.343,0.0
1677898800,local,4.21,3.17,2.72,6.21,1020,,,66,1.41,,6,sky is clear,2023-03-04,3,0.0,0.364,0.0
1677902400,local,3.97,2.9,2.72,5.9,1020,,,66,1.41,,6,sky is clear,2023-03-04,4,0.0,0.332,0.0
1677906000,local,5.23,3.77,4.72,7.23,1020,,,63,1.87,,0,sky is clear,2023-03-04,5,0.0,0.397,0.0
1677909600,local,7.72,6.66,5.9,8.72,1020,,,63,1.87,,0,sky is clear,2023-03-04,6,0.0,0.34,0.0
1677913200,local,6.81,5.6,3.68,7.79,1020,,,63,1.87,,0,sky is clear,2023-03-04,7,0.0,1.427,0.073
1677916800,local,7.73,7.03,4.23,8.9,1021,,,49,1.53,,0,sky is clear,2023-03-04,8,0.139,0.0,0.335
1677920400,local,10.59,9.09,7.01,10.72,1021,,,53,1.53,,0,sky is clear,2023-03-04,9,0.0,0.0,0.389
1677924000,local,12.37,10.97,10.9,12.72,1021,,,50,1.53,,0,sky is clear,2023-03-04,10,0.0,0.0,0.353
1677927600,local,14.32,13.01,13.6,14.72,1020,,,46,0.47,,0,sky is clear,2023-03-04,11,0.39,0.0,0.783
1677931200,local,15.7,14.42,15.01,16.45,1020,,,42,0.47,,0,sky is clear,2023-03-04,12,0.062,0.0,0.874
1677934800,local,16.47,15.19,14.72,17.49,1020,,,39,0.47,,0,sky is clear,2023-03-04,13,0.0,0.0,0.317
1677938400,local,17.11,15.79,13.43,18.12,1018,,,35,2.74,,0,sky is clear,2023-03-04,14,0.0,0.0,0.312
1677942000,local,18.17,16.9,13.99,18.6,1018,,,33,2.74,,0,sky is clear,2023-03-04,15,0.379,0.0,0.368
1677945600,local,17.6,16.25,13.72,18.12,1018,,,32,2.74,,0,sky is clear,2023-03-04,16,0.347,0.0,0.337
1677949200,local,16.56,15.11,13.43,17.01,1019,,,32,2.34,,61,broken clouds,2023-03-04,17,0.413,0.0,0.065
1677952800,local,13.97,12.83,11.72,14.71,1019,,,54,2.34,,61,broken clouds,2023-03-04,18,1.175,0.0,0.0
1677956400,local,11.23,9.84,10.72,12.32,1019,,,55,2.34,,61,broken clouds,2023-03-04,19,0.698,0.0,0.0
1677960000,local,9.69,9.69,8.72,11.77,1019,,,62,1.02,,85,overcast clouds,2023-03-04,20,0.577,0.0,0.0
1677963600,local,9.74,9.74,8.72,11.21,1019,,,62,1.02,,85,overcast clouds,2023-03-04,21,0.575,0.0,0.0
1677967200,local,10.08,8.76,8.68,10.66,1019,,,62,1.02,,85,overcast clouds,2023-03-04,22,0.0,0.696,0.0
1677970800,local,9.27,8.58,7.57,10.1,1018,,,57,1.73,,100,overcast clouds,2023-03-04,23,0.0,0.626,0.0
1677974400,local,9.31,8.63,6.45,10.1,1018,,,57,1.73,,100,overcast clouds,2023-03-05,0,0.0,0.617,0.0
1677978000,local,10.14,8.72,9.45,10.15,1018,,,58,1.73,,100,overcast clouds,2023-03-05,1,0.0,0.462,0.0
1677981600,local,10.13,8.74,8.9,10.15,1017,,,59,2.26,,100,overcast clouds,2023-03-05,2,0.0,0.298,0.0
1677985200,local,10.66,9.3,9.45,10.7,1017,,,58,2.26,,100,overcast clouds,2023-03-05,3,0.0,1.153,0.0
1677988800,local,9.59,8.51,9.45,9.72,1017,,,71,2.26,,100,overcast clouds,2023-03-05,4,0.0,1.417,0.0
1677992400,local,9.06,7.38,9.04,10.01,1015,,,77,3.01,,100,overcast clouds,2023-03-05,5,0.0,1.309,0.0
1677996000,local,9.33,7.7,9.04,9.72,1015,,,77,3.01,,100,overcast clouds,2023-03-05,6,0.0,1.502,0.0
1677999600,local,9.59,8.01,8.34,9.72,1015,,,75,3.01,,100,overcast clouds,2023-03-05,7,0.0,0.319,0.0
1678003200,local,8.5,6.31,7.79,8.99,1015,,,85,3.71,,100,light rain,2023-03-05,8,0.363,0.0,0.031
1678006800,local,8.53,6.34,7.49,9.72,1015,,,89,3.71,,100,light rain,2023-03-05,9,0.219,0.0,0.116
1678010400,local,9.15,7.1,9.04,10.72,1015,,,86,3.71,,100,light rain,2023-03-05,10,0.978,0.0,0.177
1678014000,local,10.26,9.48,9.79,11.72,1014,,,82,1.86,,98,overcast clouds,2023-03-05,11,1.773,0.0,0.178
1678017600,local,10.69,9.93,10.1,10.82,1014,,,81,1.86,,98,overcast clouds,2023-03-05,12,1.795,0.0,0.12
1678021200,local,10.17,9.49,9.71,10.72,1014,,,86,1.86,,98,overcast clouds,2023-03-05,13,0.507,0.0,0.087
1678024800,local,9.74,9.24,9.59,11.72,1012,,,91,1.61,,99,light rain,2023-03-05,14,0.29,0.0,0.064
1678028400,local,9.64,9.13,9.59,10.66,1012,,,89,1.61,,99,light rain,2023-03-05,15,0.743,0.0,0.079
1678032000,local,10.19,9.59,10.01,10.72,1012,,,89,1.61,,99,light rain,2023-03-05,16,0.351,0.0,0.073
1678035600,local,10.18,9.58,9.71,10.72,1012,,,89,2.14,,100,light rain,2023-03-05,17,2.07,0.0,0.061
1678039200,local,9.65,8.67,9.15,10.72,1012,,,91,2.14,,100,light rain,2023-03-05,18,1.661,0.0,0.001
1678042800,local,9.65,8.67,9.45,10.72,1012,,,92,2.14,,100,light rain,2023-03-05,19,2.357,0.0,0.0
1678046400,local,9.65,8.92,9.45,10.72,1013,,,92,1.84,,100,moderate rain,2023-03-05,20,2.359,0.0,0.0
1678050000,local,9.66,8.93,9.23,10.72,1013,,,93,1.84,,100,moderate rain,2023-03-05,21,0.949,0.0,0.0
1678053600,local,9.66,8.93,9.23,10.72,1013,,,93,1.84,,100,moderate rain,2023-03-05,22,0.0,0.502,0.0
1678057200,local,9.72,8.25,9.23,11.72,1013,,,93,2.87,,90,light rain,2023-03-05,23,0.0,0.578,0.0
1678060800,local,9.72,8.25,9.23,11.72,1013,,,93,2.87,,90,light rain,2023-03-06,0,0.0,0.695,0.0
1678064400,local,10.22,9.75,9.23,11.72,1013,,,94,2.87,,90,light rain,2023-03-06,1,0.0,2.499,0.0
1678068000,local,10.22,9.73,9.23,11.72,1013,,,93,3.06,,97,light rain,2023-03-06,2,0.0,0.755,0.0
1678071600,local,10.74,10.32,9.23,11.72,1013,,,94,3.06,,97,light rain,2023-03-06,3,0.0,0.371,0.0
1678075200,local,10.68,10.26,9.79,10.72,1013,,,94,3.06,,97,light rain,2023-03-06,4,0.0,0.237,0.0
1678078800,local,10.72,10.28,10.01,11.72,1012,,,93,3.05,,100,overcast clouds,2023-03-06,5,0.0,0.272,0.0
1678082400,local,10.68,10.23,10.01,10.72,1012,,,93,3.05,,100,overcast clouds,2023-03-06,6,0.0,0.296,0.0
1678086000,local,10.68,10.26,10.1,10.7,1012,,,94,3.05,,100,overcast clouds,2023-03-06,7,0.0,1.144,0.016
1678089600,local,10.75,10.34,10.66,11.72,1012,,,94,3.32,,99,light rain,2023-03-06,8,0.36,0.0,0.17
1678093200,local,11.83,11.52,10.66,12.72,1012,,,94,3.32,,99,light rain,2023-03-06,9,0.127,0.0,0.158
1678096800,local,11.84,11.53,10.26,14.23,1012,,,94,3.32,,99,light rain,2023-03-06,10,0.209,0.0,0.137
1678100400,local,12.45,12.21,12.32,14.79,1012,,,94,4.18,,100,overcast clouds,2023-03-06,11,0.6,0.0,0.203
1678104000,local,13.04,12.85,12.88,14.79,1012,,,94,4.18,,100,overcast clouds,2023-03-06,12,1.025,0.0,0.42
1678107600,local,14.05,13.97,13.43,14.72,1012,,,94,4.18,,100,overcast clouds,2023-03-06,13,0.08,0.0,0.197
1678111200,local,14.03,13.92,13.43,15.26,1010,,,93,2.4,,100,light rain,2023-03-06,14,0.074,0.0,0.219
1678114800,local,14.07,13.96,13.43,15.26,1010,,,93,2.4,,100,light rain,2023-03-06,15,0.078,0.0,0.204
1678118400,local,14.08,13.97,13.43,15.26,1010,,,93,2.4,,100,light rain,2023-03-06,16,0.216,0.0,0.085
1678122000,local,14.06,13.95,13.43,14.72,1008,,,93,1.56,,100,overcast clouds,2023-03-06,17,0.308,0.0,0.03
1678125600,local,13.49,13.3,13.34,13.72,1008,,,92,1.56,,100,overcast clouds,2023-03-06,18,0.635,0.0,0.0
1678129200,local,12.93,12.71,12.79,13.12,1008,,,93,1.56,,100,overcast clouds,2023-03-06,19,1.323,0.0,0.0
1678132800,local,12.93,12.71,12.79,13.12,1008,,,93,2.8,,100,light rain,2023-03-06,20,1.263,0.0,0.0
1678136400,local,12.93,12.73,12.57,12.93,1008,,,94,2.8,,100,light rain,2023-03-06,21,0.588,0.0,0.0
1678140000,local,12.91,12.71,12.23,12.93,1008,,,94,2.8,,100,light rain,2023-03-06,22,0.0,0.529,0.0
1678143600,local,12.9,12.7,11.68,12.93,1010,,,94,5.38,,100,light rain,2023-03-06,23,0.0,0.562,0.0
1678147200,local,12.38,12.13,12.32,12.72,1010,,,94,5.38,,100,light rain,2023-03-07,0,0.0,0.532,0.0
1678150800,local,11.86,11.56,11.12,12.72,1010,,,94,5.38,,100,light rain,2023-03-07,1,0.0,0.301,0.0
1678154400,local,11.82,11.51,11.68,12.01,1010,,,94,3.56,,96,light rain,2023-03-07,2,0.0,0.283,0.0
1678158000,local,11.3,10.94,11.26,12.01,1010,,,94,3.56,,96,light rain,2023-03-07,3,0.0,0.306,0.0
1678161600,local,11.34,11.01,11.26,12.72,1010,,,95,3.56,,96,light rain,2023-03-07,4,0.0,0.314,0.0
1678165200,local,11.34,10.98,11.26,12.72,1011,,,94,2.38,,38,light rain,2023-03-07,5,0.0,0.321,0.0
1678168800,local,10.83,10.42,10.7,12.72,1011,,,94,2.38,,38,light rain,2023-03-07,6,0.0,0.302,0.0
1678172400,local,11.29,10.93,10.9,11.77,1011,,,94,2.38,,38,light rain,2023-03-07,7,0.0,0.882,0.012
1678176000,local,11.26,10.92,10.9,11.26,1012,,,95,3.11,,79,light rain,2023-03-07,8,0.109,0.0,0.161
1678179600,local,11.41,11.06,11.26,13.72,1012,,,94,3.11,,79,light rain,2023-03-07,9,1.216,0.0,0.449
1678183200,local,12.38,12.15,12.23,13.04,1012,,,95,3.11,,79,light rain,2023-03-07,10,0.791,0.0,0.384
1678186800,local,12.41,12.13,12.37,13.6,1012,,,93,4.86,,100,light rain,2023-03-07,11,0.013,0.0,0.265
1678190400,local,13.11,12.93,12.93,15.72,1012,,,94,4.86,,100,light rain,2023-03-07,12,0.0,0.0,0.291
1678194000,local,14.56,14.32,13.6,14.72,1012,,,86,4.86,,100,light rain,2023-03-07,13,0.0,0.0,0.297
1678197600,local,14.33,14.06,13.9,15.34,1011,,,86,5.67,,96,light rain,2023-03-07,14,0.007,0.0,0.276
1678201200,local,14.56,14.19,13.72,15.34,1011,,,81,5.67,,96,light rain,2023-03-07,15,0.068,0.0,0.205
1678204800,local,14.59,14.17,13.99,15.26,1011,,,79,5.67,,96,light rain,2023-03-07,16,0.087,0.0,0.202
1678208400,local,14.62,14.17,13.68,15.82,1011,,,78,4.31,,98,overcast clouds,2023-03-07,17,0.287,0.0,0.044
1678212000,local,14.06,13.64,13.12,15.26,1011,,,81,4.31,,98,overcast clouds,2023-03-07,18,1.181,0.0,0.0
1678215600,local,14.03,13.58,13.72,14.04,1011,,,80,4.31,,98,overcast clouds,2023-03-07,19,2.412,0.0,0.0
1678219200,local,14.05,13.57,13.12,14.72,1011,,,79,3.91,,80,broken clouds,2023-03-07,20,0.747,0.0,0.0
